start	end	type	var
4964	4965	IS_AST_PARENT	
4934	4964	IS_AST_PARENT	
4972	4973	IS_AST_PARENT	
4972	4974	IS_AST_PARENT	
4971	4972	IS_AST_PARENT	
4971	4975	IS_AST_PARENT	
4970	4971	IS_AST_PARENT	
4934	4970	IS_AST_PARENT	
4927	4934	IS_AST_PARENT	
4981	4982	IS_AST_PARENT	
4981	4983	IS_AST_PARENT	
4980	4981	IS_AST_PARENT	
4980	4984	IS_AST_PARENT	
4979	4980	IS_AST_PARENT	
4985	4986	IS_AST_PARENT	
4985	4987	IS_AST_PARENT	
4979	4985	IS_AST_PARENT	
4978	4979	IS_AST_PARENT	
4977	4978	IS_AST_PARENT	
4990	4991	IS_AST_PARENT	
4990	4992	IS_AST_PARENT	
4993	4994	IS_AST_PARENT	
4993	4995	IS_AST_PARENT	
4990	4993	IS_AST_PARENT	
4989	4990	IS_AST_PARENT	
4988	4989	IS_AST_PARENT	
4997	4998	IS_AST_PARENT	
4997	4999	IS_AST_PARENT	
5000	5001	IS_AST_PARENT	
5003	5004	IS_AST_PARENT	
5003	5005	IS_AST_PARENT	
5002	5003	IS_AST_PARENT	
5002	5006	IS_AST_PARENT	
5000	5002	IS_AST_PARENT	
4997	5000	IS_AST_PARENT	
4996	4997	IS_AST_PARENT	
4988	4996	IS_AST_PARENT	
5009	5010	IS_AST_PARENT	
5011	5012	IS_AST_PARENT	
5011	5013	IS_AST_PARENT	
5009	5011	IS_AST_PARENT	
5008	5009	IS_AST_PARENT	
5007	5008	IS_AST_PARENT	
5015	5016	IS_AST_PARENT	
5018	5019	IS_AST_PARENT	
5017	5018	IS_AST_PARENT	
5022	5023	IS_AST_PARENT	
5022	5024	IS_AST_PARENT	
5021	5022	IS_AST_PARENT	
5020	5021	IS_AST_PARENT	
5025	5026	IS_AST_PARENT	
5020	5025	IS_AST_PARENT	
5017	5020	IS_AST_PARENT	
5015	5017	IS_AST_PARENT	
5014	5015	IS_AST_PARENT	
5007	5014	IS_AST_PARENT	
4988	5007	IS_AST_PARENT	
5029	5030	IS_AST_PARENT	
5029	5031	IS_AST_PARENT	
5028	5029	IS_AST_PARENT	
5027	5028	IS_AST_PARENT	
5035	5036	IS_AST_PARENT	
5035	5037	IS_AST_PARENT	
5034	5035	IS_AST_PARENT	
5034	5038	IS_AST_PARENT	
5033	5034	IS_AST_PARENT	
5032	5033	IS_AST_PARENT	
5040	5041	IS_AST_PARENT	
5040	5042	IS_AST_PARENT	
5039	5040	IS_AST_PARENT	
5032	5039	IS_AST_PARENT	
5027	5032	IS_AST_PARENT	
4988	5027	IS_AST_PARENT	
5045	5046	IS_AST_PARENT	
5045	5047	IS_AST_PARENT	
5044	5045	IS_AST_PARENT	
5044	5048	IS_AST_PARENT	
5043	5044	IS_AST_PARENT	
4988	5043	IS_AST_PARENT	
5051	5052	IS_AST_PARENT	
5051	5053	IS_AST_PARENT	
5050	5051	IS_AST_PARENT	
5050	5054	IS_AST_PARENT	
5049	5050	IS_AST_PARENT	
4988	5049	IS_AST_PARENT	
4977	4988	IS_AST_PARENT	
4976	4977	IS_AST_PARENT	
4927	4976	IS_AST_PARENT	
4908	4927	IS_AST_PARENT	
5058	5059	IS_AST_PARENT	
5058	5060	IS_AST_PARENT	
5057	5058	IS_AST_PARENT	
5061	5062	IS_AST_PARENT	
5061	5063	IS_AST_PARENT	
5057	5061	IS_AST_PARENT	
5056	5057	IS_AST_PARENT	
5056	5064	IS_AST_PARENT	
5055	5056	IS_AST_PARENT	
4908	5055	IS_AST_PARENT	
5067	5068	IS_AST_PARENT	
5067	5069	IS_AST_PARENT	
5066	5067	IS_AST_PARENT	
5066	5070	IS_AST_PARENT	
5065	5066	IS_AST_PARENT	
4908	5065	IS_AST_PARENT	
5071	5072	IS_AST_PARENT	
4908	5071	IS_AST_PARENT	
4907	4908	IS_AST_PARENT	
4907	5073	IS_AST_PARENT	
4907	5074	IS_AST_PARENT	
5076	5077	IS_AST_PARENT	
5076	5078	IS_AST_PARENT	
5075	5076	IS_AST_PARENT	
5079	5080	IS_AST_PARENT	
5079	5081	IS_AST_PARENT	
5075	5079	IS_AST_PARENT	
4907	5075	IS_AST_PARENT	
5082	5076	FLOWS_TO	
5076	5079	FLOWS_TO	
5079	4909	FLOWS_TO	
4909	4918	FLOWS_TO	
4918	4928	FLOWS_TO	
4928	4935	FLOWS_TO	
4928	4978	FLOWS_TO	
4935	4947	FLOWS_TO	
4947	4954	FLOWS_TO	
4947	4964	FLOWS_TO	
4954	4960	FLOWS_TO	
4960	5083	FLOWS_TO	
4964	4970	FLOWS_TO	
4970	5055	FLOWS_TO	
4978	4989	FLOWS_TO	
4978	5055	FLOWS_TO	
4989	4996	FLOWS_TO	
4996	5008	FLOWS_TO	
5008	5014	FLOWS_TO	
5008	5028	FLOWS_TO	
5014	5028	FLOWS_TO	
5028	5033	FLOWS_TO	
5028	5043	FLOWS_TO	
5033	5039	FLOWS_TO	
5039	5083	FLOWS_TO	
5043	5049	FLOWS_TO	
5049	5055	FLOWS_TO	
5055	5065	FLOWS_TO	
5065	5071	FLOWS_TO	
5071	5083	FLOWS_TO	
4918	5084	DEF	
4922	5084	DEF	
4919	5084	DEF	
5055	5084	USE	
5056	5084	USE	
5071	5084	USE	
4935	5085	USE	
4936	5085	USE	
4989	5086	USE	
4993	5086	USE	
4989	5086	DEF	
4993	5086	DEF	
5079	5087	DEF	
4909	5087	USE	
4913	5087	USE	
4964	5088	DEF	
4965	5088	DEF	
4978	5088	USE	
4996	5088	USE	
5000	5088	USE	
5008	5088	USE	
5049	5088	DEF	
5050	5088	DEF	
4928	5089	USE	
4935	5089	DEF	
4936	5089	DEF	
4947	5089	USE	
5014	5089	USE	
5021	5089	USE	
5043	5089	DEF	
5044	5089	DEF	
5055	5089	USE	
5057	5089	USE	
4996	5090	DEF	
5000	5090	DEF	
4997	5090	DEF	
5008	5090	USE	
5014	5090	USE	
5025	5090	USE	
5049	5090	USE	
5050	5090	USE	
5014	5091	USE	
5015	5091	USE	
5055	5092	DEF	
5056	5092	DEF	
5055	5093	DEF	
5056	5093	DEF	
5076	5094	DEF	
4918	5094	USE	
4922	5094	USE	
4989	5095	DEF	
4990	5095	DEF	
5014	5095	DEF	
5015	5095	DEF	
5028	5095	USE	
5043	5095	USE	
5044	5095	USE	
4928	5096	USE	
4935	5096	DEF	
4936	5096	DEF	
4947	5096	USE	
4954	5096	DEF	
4955	5096	DEF	
4964	5096	DEF	
4965	5096	DEF	
4970	5096	DEF	
4971	5096	DEF	
4978	5096	USE	
4996	5096	USE	
5000	5096	USE	
5008	5096	USE	
5014	5096	USE	
5021	5096	USE	
5033	5096	DEF	
5034	5096	DEF	
5043	5096	DEF	
5044	5096	DEF	
5049	5096	DEF	
5050	5096	DEF	
5055	5096	USE	
5057	5096	USE	
5065	5096	USE	
5066	5096	USE	
5065	5096	DEF	
5066	5096	DEF	
4954	5097	DEF	
4955	5097	DEF	
5033	5097	DEF	
5034	5097	DEF	
4909	5098	DEF	
4913	5098	DEF	
4910	5098	DEF	
4928	5098	USE	
4931	5098	USE	
4935	5098	USE	
4937	5098	USE	
4947	5098	USE	
4950	5098	USE	
4954	5098	USE	
4956	5098	USE	
4964	5098	USE	
4966	5098	USE	
4970	5098	USE	
4972	5098	USE	
4978	5098	USE	
4981	5098	USE	
4985	5098	USE	
4996	5098	USE	
5003	5098	USE	
5008	5098	USE	
5011	5098	USE	
5014	5098	USE	
5022	5098	USE	
5033	5098	USE	
5035	5098	USE	
5043	5098	USE	
5045	5098	USE	
5049	5098	USE	
5051	5098	USE	
5055	5098	USE	
5061	5098	USE	
5058	5098	USE	
5065	5098	USE	
5067	5098	USE	
5055	5099	DEF	
5056	5099	DEF	
4970	5100	DEF	
4971	5100	DEF	
4978	5100	USE	
5055	5100	USE	
5057	5100	USE	
5065	5100	USE	
5066	5100	USE	
5065	5100	DEF	
5066	5100	DEF	
5079	4909	REACHES	data
4935	4947	REACHES	infop -> buffer
4935	5055	REACHES	infop -> buffer
5043	5055	REACHES	infop -> buffer
5076	4918	REACHES	output
4935	4947	REACHES	* infop
5049	5055	REACHES	* infop
4970	5055	REACHES	* infop
5049	5065	REACHES	* infop
4970	5065	REACHES	* infop
4970	5055	REACHES	infop -> len
4970	5065	REACHES	infop -> len
4918	5055	REACHES	outc
4918	5071	REACHES	outc
4996	5008	REACHES	newsize
4996	5014	REACHES	newsize
4996	5049	REACHES	newsize
5014	5028	REACHES	newptr
4989	5028	REACHES	newptr
5014	5043	REACHES	newptr
4989	5043	REACHES	newptr
4909	4947	REACHES	infop
4909	4928	REACHES	infop
4909	5065	REACHES	infop
4909	4935	REACHES	infop
4909	4954	REACHES	infop
4909	5043	REACHES	infop
4909	5049	REACHES	infop
4909	4964	REACHES	infop
4909	4970	REACHES	infop
4909	4978	REACHES	infop
4909	5055	REACHES	infop
4909	4996	REACHES	infop
4909	5033	REACHES	infop
4909	5008	REACHES	infop
4909	5014	REACHES	infop
5082	5076	CONTROLS	
5082	5079	CONTROLS	
5082	4909	CONTROLS	
5082	4918	CONTROLS	
5082	4928	CONTROLS	
4928	4935	CONTROLS	
4928	4947	CONTROLS	
4928	4978	CONTROLS	
4947	4954	CONTROLS	
4947	4960	CONTROLS	
4947	4964	CONTROLS	
4947	4970	CONTROLS	
4947	5055	CONTROLS	
4947	5065	CONTROLS	
4947	5071	CONTROLS	
4978	4989	CONTROLS	
4978	4996	CONTROLS	
4978	5008	CONTROLS	
4978	5028	CONTROLS	
4978	5055	CONTROLS	
4978	5065	CONTROLS	
4978	5071	CONTROLS	
5008	5014	CONTROLS	
5028	5033	CONTROLS	
5028	5039	CONTROLS	
5028	5043	CONTROLS	
5028	5049	CONTROLS	
5028	5055	CONTROLS	
5028	5065	CONTROLS	
5028	5071	CONTROLS	
4909	4918	DOM	
5028	5043	DOM	
5082	5076	DOM	
4928	5083	DOM	
4954	4960	DOM	
4928	4935	DOM	
4964	4970	DOM	
5055	5065	DOM	
4978	4989	DOM	
5028	5033	DOM	
4947	4964	DOM	
5043	5049	DOM	
4947	4954	DOM	
5033	5039	DOM	
4918	4928	DOM	
4935	4947	DOM	
4928	4978	DOM	
5082	5082	DOM	
5076	5079	DOM	
4928	5055	DOM	
5008	5028	DOM	
4989	4996	DOM	
5079	4909	DOM	
5008	5014	DOM	
5065	5071	DOM	
4996	5008	DOM	
4928	4918	POST_DOM	
5049	5043	POST_DOM	
5079	5076	POST_DOM	
5083	5083	POST_DOM	
5083	4960	POST_DOM	
4947	4935	POST_DOM	
4996	4989	POST_DOM	
5071	5065	POST_DOM	
5055	4970	POST_DOM	
5039	5033	POST_DOM	
4970	4964	POST_DOM	
5055	5049	POST_DOM	
4960	4954	POST_DOM	
5083	5039	POST_DOM	
5083	4928	POST_DOM	
5083	4947	POST_DOM	
5083	4978	POST_DOM	
5076	5082	POST_DOM	
4909	5079	POST_DOM	
5065	5055	POST_DOM	
5083	5028	POST_DOM	
5008	4996	POST_DOM	
4918	4909	POST_DOM	
5028	5014	POST_DOM	
5083	5071	POST_DOM	
5028	5008	POST_DOM	
4906	4907	IS_FUNCTION_OF_AST	
4906	5082	IS_FUNCTION_OF_CFG	
4905	4906	IS_FILE_OF	
