command	key	type	code	location	functionId	childNum	isCFGNode	operator	baseType	completeType	identifier
ANR	5054	Identifier	newsize		4906	1					
ANR	5055	ExpressionStatement	infop -> buffer [ infop -> len ] = outc	24:1:649:689	4906	3	True				
ANR	5056	AssignmentExpression	infop -> buffer [ infop -> len ] = outc		4906	0		=			
ANR	5057	ArrayIndexing	infop -> buffer [ infop -> len ]		4906	0					
ANR	5058	PtrMemberAccess	infop -> buffer		4906	0					
ANR	5059	Identifier	infop		4906	0					
ANR	5060	Identifier	buffer		4906	1					
ANR	5061	PtrMemberAccess	infop -> len		4906	1					
ANR	5062	Identifier	infop		4906	0					
ANR	5063	Identifier	len		4906	1					
ANR	5064	Identifier	outc		4906	1					
ANR	5065	ExpressionStatement	infop -> len ++	25:1:692:708	4906	4	True				
ANR	5066	PostIncDecOperationExpression	infop -> len ++		4906	0					
ANR	5067	PtrMemberAccess	infop -> len		4906	0					
ANR	5068	Identifier	infop		4906	0					
ANR	5069	Identifier	len		4906	1					
ANR	5070	IncDec	++		4906	1					
ANR	5071	ReturnStatement	return outc ;	26:1:711:723	4906	5	True				
ANR	5072	Identifier	outc		4906	0					
ANR	5073	ReturnType	static int		4906	1					
ANR	5074	Identifier	alloc_addbyter		4906	2					
ANR	5075	ParameterList	"int output , FILE * data"		4906	3					
ANR	5076	Parameter	int output	1:28:28:37	4906	0	True				
ANR	5077	ParameterType	int		4906	0					
ANR	5078	Identifier	output		4906	1					
ANR	5079	Parameter	FILE * data	1:41:41:51	4906	1	True				
ANR	5080	ParameterType	FILE *		4906	0					
ANR	5081	Identifier	data		4906	1					
ANR	5082	CFGEntryNode	ENTRY		4906		True				
ANR	5083	CFGExitNode	EXIT		4906		True				
ANR	5084	Symbol	outc		4906						
ANR	5085	Symbol	malloc		4906						
ANR	5086	Symbol	NULL		4906						
ANR	5087	Symbol	data		4906						
ANR	5088	Symbol	infop -> alloc		4906						
ANR	5089	Symbol	infop -> buffer		4906						
ANR	5090	Symbol	newsize		4906						
ANR	5091	Symbol	realloc		4906						
ANR	5092	Symbol	* infop -> buffer		4906						
ANR	5093	Symbol	* * infop		4906						
ANR	5094	Symbol	output		4906						
ANR	5095	Symbol	newptr		4906						
ANR	5096	Symbol	* infop		4906						
ANR	5097	Symbol	infop -> fail		4906						
ANR	5098	Symbol	infop		4906						
ANR	5099	Symbol	* infop -> len		4906						
ANR	5100	Symbol	infop -> len		4906						
